iso_code,year,death_rate
ESP,1994,113
ESP,1995,112.63
ESP,1996,111.29
ESP,1997,107.82
ESP,1998,107.01
ESP,1999,106.45
ESP,2000,101.59
ESP,2001,98.31
ESP,2002,96.45
ESP,2003,95.01
ESP,2004,91.74
ESP,2005,89.91
ESP,2006,86.63
ESP,2007,85.21
ESP,2008,82.99
ESP,2009,80.34
ESP,2010,77.95
ESP,2011,76.61
ESP,2012,75.57
ESP,2013,73.4
ESP,2014,72.39
ESP,2015,72.67
ESP,2016,71.1
ESP,2017,70.45
ESP,2018,68.8
ESP,2019,67.56
LKA,1990,109.9
LKA,1991,100.64
LKA,1992,97.72
LKA,1993,91.9
LKA,1994,92.06
LKA,1995,93.85
LKA,1996,93.1
LKA,1997,96.71
LKA,1998,92.05
LKA,1999,90.81
LKA,2000,89.13
LKA,2001,84.06
LKA,2002,80.82
LKA,2003,81.05
LKA,2004,78.59
LKA,2005,77.51
LKA,2006,76.4
LKA,2007,74.34
LKA,2008,73.66
LKA,2009,69.01
LKA,2010,67.44
LKA,2011,66.59
LKA,2012,64.61
LKA,2013,60.22
LKA,2014,58.15
LKA,2015,54.33
LKA,2016,52.07
LKA,2017,50.17
LKA,2018,47.16
LKA,2019,46.14
SDN,1990,130.76
SDN,1991,130.22
SDN,1992,128.85
SDN,1993,127.55
SDN,1994,126.37
SDN,1995,125.03
SDN,1996,123.48
SDN,1997,121.69
SDN,1998,119.91
SDN,1999,117.92
SDN,2000,115.98
SDN,2001,114.19
SDN,2002,113.19
SDN,2003,111.68
SDN,2004,110.31
SDN,2005,108.85
SDN,2006,107.3
SDN,2007,105.75
SDN,2008,104.56
SDN,2009,103.46
SDN,2010,102.35
SDN,2011,101.03
SDN,2012,100.01
SDN,2013,98.7
SDN,2014,97.28
SDN,2015,96.22
SDN,2016,94.97
SDN,2017,93.78
SDN,2018,92.96
SDN,2019,91.95
SUR,1990,97.74
SUR,1991,102.72
SUR,1992,106.34
SUR,1993,114.29
SUR,1994,105.77
SUR,1995,87.99
SUR,1996,84.39
SUR,1997,85.63
SUR,1998,92.64
SUR,1999,97.7
SUR,2000,99.77
SUR,2001,101.65
SUR,2002,103.23
SUR,2003,102.82
SUR,2004,99.86
SUR,2005,95.55
SUR,2006,90.77
SUR,2007,87.83
SUR,2008,86.38
SUR,2009,84.1
SUR,2010,82.86
SUR,2011,79.77
SUR,2012,77.26
SUR,2013,78.94
SUR,2014,80.29
SUR,2015,80.62
SUR,2016,79.5
SUR,2017,78.53
SUR,2018,77.22
SUR,2019,75.18
SWE,1990,106.2
SWE,1991,104.64
SWE,1992,101.86
SWE,1993,99.88
SWE,1994,95.71
SWE,1995,94.51
SWE,1996,92.7
SWE,1997,90.7
SWE,1998,88.99
SWE,1999,87.47
SWE,2000,85.06
SWE,2001,83.29
SWE,2002,81.65
SWE,2003,79.5
SWE,2004,77.93
SWE,2005,75.6
SWE,2006,74.11
SWE,2007,72.38
SWE,2008,70.64
SWE,2009,69.36
SWE,2010,67.97
SWE,2011,67.2
SWE,2012,65.96
SWE,2013,64.7
SWE,2014,63.34
SWE,2015,62.38
SWE,2016,61.42
SWE,2017,60.85
SWE,2018,60.46
SWE,2019,59.6
CHE,1990,112.31
CHE,1991,110.13
CHE,1992,106.36
CHE,1993,102.38
CHE,1994,99.13
CHE,1995,98.81
CHE,1996,94.62
CHE,1997,92.59
CHE,1998,90.81
CHE,1999,88
CHE,2000,85.83
CHE,2001,82.82
CHE,2002,81
CHE,2003,79.48
CHE,2004,76.53
CHE,2005,74.6
CHE,2006,72.5
CHE,2007,70.79
CHE,2008,68.66
CHE,2009,67.41
CHE,2010,65.45
CHE,2011,63.57
CHE,2012,62.3
CHE,2013,60.94
CHE,2014,59.04
CHE,2015,57.68
CHE,2016,56.34
CHE,2017,55.75
CHE,2018,55.2
CHE,2019,54.92
SYR,1990,165.62
SYR,1991,169.62
SYR,1992,177.17
SYR,1993,171.78
SYR,1994,171.37
SYR,1995,171.38
SYR,1996,169.95
SYR,1997,168.98
SYR,1998,170.5
SYR,1999,165.3
SYR,2000,159.28
SYR,2001,150.93
SYR,2002,149.03
SYR,2003,139.94
SYR,2004,135.95
SYR,2005,131.61
SYR,2006,128.65
SYR,2007,128.71
SYR,2008,132.24
SYR,2009,128.97
SYR,2010,126.48
SYR,2011,124.84
SYR,2012,122.78
SYR,2013,121.37
SYR,2014,119.98
SYR,2015,118.46
SYR,2016,118.11
SYR,2017,117.5
SYR,2018,116.49
SYR,2019,115.46
TWN,1990,108.89
TWN,1991,106.71
TWN,1992,106.65
TWN,1993,105.06
TWN,1994,106.01
TWN,1995,106.25
TWN,1996,106.78
TWN,1997,103.69
TWN,1998,102.6
TWN,1999,99.15
TWN,2000,97.96
TWN,2001,95.64
TWN,2002,90.9
TWN,2003,90.34
TWN,2004,90.84
TWN,2005,90.53
TWN,2006,87.18
TWN,2007,84.75
TWN,2008,83.55
TWN,2009,80.15
TWN,2010,78.26
TWN,2011,79.94
TWN,2012,76.76
TWN,2013,73.95
TWN,2014,73.62
TWN,2015,70.87
TWN,2016,70.98
TWN,2017,69.45
TWN,2018,67.78
TWN,2019,66.55
TJK,1990,128.73
TJK,1991,131.02
TJK,1992,135.64
TJK,1993,131.92
TJK,1994,141.34
TJK,1995,140.44
TJK,1996,136.43
TJK,1997,129.44
TJK,1998,125.63
TJK,1999,123.79
TJK,2000,122.27
TJK,2001,122.26
TJK,2002,123.62
TJK,2003,123.11
TJK,2004,123.99
TJK,2005,127.23
TJK,2006,127.84
TJK,2007,128.69
TJK,2008,127.26
TJK,2009,124.58
TJK,2010,125.39
TJK,2011,124.27
TJK,2012,121.56
TJK,2013,118.12
TJK,2014,118.31
TJK,2015,118.33
TJK,2016,118.54
TJK,2017,115.79
TJK,2018,107.58
TJK,2019,102.56
TZA,1990,111.73
TZA,1991,111.5
TZA,1992,111.54
TZA,1993,111.51
TZA,1994,111.62
TZA,1995,111.26
TZA,1996,110.58
TZA,1997,110.05
TZA,1998,110
TZA,1999,108.91
TZA,2000,107.1
TZA,2001,104.06
TZA,2002,101.83
TZA,2003,99.75
TZA,2004,97.88
TZA,2005,95.89
TZA,2006,94.28
TZA,2007,92.4
TZA,2008,90.41
TZA,2009,88.34
TZA,2010,86.23
TZA,2011,84.52
TZA,2012,83.68
TZA,2013,82.67
TZA,2014,81.34
TZA,2015,80.34
TZA,2016,79.44
TZA,2017,78.71
TZA,2018,78.15
TZA,2019,77.48
THA,1990,140.72
THA,1991,140.85
THA,1992,139.38
THA,1993,136.81
THA,1994,135
THA,1995,132.29
THA,1996,128.93
THA,1997,115.93
THA,1998,118.67
THA,1999,121.67
THA,2000,115.6
THA,2001,103.37
THA,2002,99.77
THA,2003,95.96
THA,2004,94.2
THA,2005,91.67
THA,2006,87.81
THA,2007,84.27
THA,2008,81.24
THA,2009,78.22
THA,2010,76.76
THA,2011,73.79
THA,2012,70.39
THA,2013,67.31
THA,2014,65.55
THA,2015,64.42
THA,2016,64.51
THA,2017,63.77
THA,2018,63.31
THA,2019,62.66
TLS,1990,134.13
TLS,1991,133.34
TLS,1992,133.66
TLS,1993,133.43
TLS,1994,132.28
TLS,1995,130.89
TLS,1996,128.83
TLS,1997,125.52
TLS,1998,125.36
TLS,1999,125.92
TLS,2000,126.31
TLS,2001,125.52
TLS,2002,125.16
TLS,2003,126.39
TLS,2004,124.41
TLS,2005,121.92
TLS,2006,118.86
TLS,2007,117.34
TLS,2008,115.77
TLS,2009,117.69
TLS,2010,118.73
TLS,2011,121.47
TLS,2012,123.22
TLS,2013,124.77
TLS,2014,125.98
TLS,2015,125.82
TLS,2016,125.81
TLS,2017,126.61
TLS,2018,127.39
TLS,2019,127.8
TGO,1990,103.16
TGO,1991,104.17
TGO,1992,105.22
TGO,1993,106.67
TGO,1994,107.91
TGO,1995,108.42
TGO,1996,108.84
TGO,1997,108.74
TGO,1998,108.66
TGO,1999,106.27
TGO,2000,105.17
TGO,2001,103.82
TGO,2002,101.73
TGO,2003,100.1
TGO,2004,96.8
TGO,2005,94.64
TGO,2006,92.81
TGO,2007,90.94
TGO,2008,90.52
TGO,2009,89
TGO,2010,86.88
TGO,2011,84.23
TGO,2012,80.95
TGO,2013,77.87
TGO,2014,75.63
TGO,2015,74.28
TGO,2016,72.65
TGO,2017,71.06
TGO,2018,68.49
TGO,2019,66.5
TKL,1990,160.05
TKL,1991,157.91
TKL,1992,155.76
TKL,1993,153.68
TKL,1994,151.77
TKL,1995,150.12
TKL,1996,148.34
TKL,1997,145.94
TKL,1998,143.23
TKL,1999,140.69
TKL,2000,138.54
TKL,2001,136.72
TKL,2002,135.03
TKL,2003,133.45
TKL,2004,131.97
TKL,2005,130.77
TKL,2006,129.97
TKL,2007,128.92
TKL,2008,127.57
TKL,2009,126.34
TKL,2010,125.15
TKL,2011,123.93
TKL,2012,122.39
TKL,2013,120.48
TKL,2014,118.88
TKL,2015,117.37
TKL,2016,115.71
TKL,2017,114.08
TKL,2018,112.6
TKL,2019,111.22
TON,1990,162.73
TON,1991,160.74
TON,1992,158.28
TON,1993,158.6
TON,1994,158.07
TON,1995,154.07
TON,1996,154.3
TON,1997,157.19
TON,1998,165.49
TON,1999,174.01
TON,2000,172.05
TON,2001,166.45
TON,2002,166.17
TON,2003,165.65
TON,2004,158.65
TON,2005,145.94
TON,2006,144.29
TON,2007,144.1
TON,2008,143.75
TON,2009,144.59
TON,2010,142.28
TON,2011,141.03
TON,2012,139.6
TON,2013,138.34
TON,2014,136.9
TON,2015,135.43
TON,2016,133.86
TON,2017,132.28
TON,2018,130.67
TON,2019,128.98
TTO,1990,118.09
TTO,1991,114.74
TTO,1992,115.2
TTO,1993,117.23
TTO,1994,117.94
TTO,1995,108.46
TTO,1996,111.97
TTO,1997,102.77
TTO,1998,103.94
TTO,1999,101.78
TTO,2000,92.41
TTO,2001,90.01
TTO,2002,85.35
TTO,2003,85.52
TTO,2004,80.93
TTO,2005,77.26
TTO,2006,71.62
TTO,2007,69.32
TTO,2008,70.91
TTO,2009,65.2
TTO,2010,62.82
TTO,2011,59.43
TTO,2012,55.82
TTO,2013,55.8
TTO,2014,55.74
TTO,2015,55.68
TTO,2016,56.23
TTO,2017,55.93
TTO,2018,55.49
TTO,2019,55.06
TUN,1990,119.69
TUN,1991,123.99
TUN,1992,124.41
TUN,1993,125.32
TUN,1994,123
TUN,1995,125.12
TUN,1996,123.88
TUN,1997,123.75
TUN,1998,123.16
TUN,1999,121.44
TUN,2000,119.76
TUN,2001,117.75
TUN,2002,115.7
TUN,2003,114.03
TUN,2004,111.71
TUN,2005,110
TUN,2006,108.25
TUN,2007,106.38
TUN,2008,104.85
TUN,2009,103.43
TUN,2010,102.19
TUN,2011,100.41
TUN,2012,98.98
TUN,2013,97.89
TUN,2014,96.66
TUN,2015,95.56
TUN,2016,94.58
TUN,2017,93.62
TUN,2018,92.31
TUN,2019,90.57
TUR,1990,182.71
TUR,1991,178.17
TUR,1992,174.84
TUR,1993,171.87
TUR,1994,168.45
TUR,1995,164.86
TUR,1996,158.61
TUR,1997,155.37
TUR,1998,148.77
TUR,1999,137.29
TUR,2000,125.92
TUR,2001,126.42
TUR,2002,128.4
TUR,2003,124.67
TUR,2004,120.25
TUR,2005,115.35
TUR,2006,113.05
TUR,2007,111.58
TUR,2008,111.76
TUR,2009,116.77
TUR,2010,118.26
TUR,2011,118.43
TUR,2012,116.48
TUR,2013,115.43
TUR,2014,114.66
TUR,2015,111.48
TUR,2016,108.57
TUR,2017,105.8
TUR,2018,101.74
TUR,2019,99.2
TKM,1990,163.03
TKM,1991,166.72
TKM,1992,162.89
TKM,1993,185.61
TKM,1994,187.28
TKM,1995,178.74
TKM,1996,182.88
TKM,1997,177.33
TKM,1998,169.09
TKM,1999,155.92
TKM,2000,145.4
TKM,2001,140.1
TKM,2002,142.55
TKM,2003,146.19
TKM,2004,149.93
TKM,2005,153.63
TKM,2006,147.99
TKM,2007,143.14
TKM,2008,133.65
TKM,2009,117.19
TKM,2010,110.07
TKM,2011,107.85
TKM,2012,105.29
TKM,2013,107.25
TKM,2014,107.79
TKM,2015,106.8
TKM,2016,104.81
TKM,2017,102.25
TKM,2018,101.18
TKM,2019,98.94
TUV,1990,229.72
TUV,1991,225.29
TUV,1992,221.28
TUV,1993,217.17
TUV,1994,212.04
TUV,1995,209.92
TUV,1996,207.92
TUV,1997,206.68
TUV,1998,203.06
TUV,1999,199.85
TUV,2000,195.97
TUV,2001,192.5
TUV,2002,189.6
TUV,2003,187.56
TUV,2004,185.69
TUV,2005,184.36
TUV,2006,183.27
TUV,2007,182.6
TUV,2008,181.6
TUV,2009,180.62
TUV,2010,179.9
TUV,2011,178.75
TUV,2012,177.5
TUV,2013,175.99
TUV,2014,174.44
TUV,2015,172.59
TUV,2016,170.63
TUV,2017,168.87
TUV,2018,167.35
TUV,2019,165.92
UGA,1990,64.57
UGA,1991,66.72
UGA,1992,67.91
UGA,1993,69.78
UGA,1994,71.36
UGA,1995,72.57
UGA,1996,73.54
UGA,1997,73.81
UGA,1998,74.42
UGA,1999,74.36
UGA,2000,74.44
UGA,2001,73.44
UGA,2002,72.08
UGA,2003,70.55
UGA,2004,69.4
UGA,2005,67.77
UGA,2006,65.94
UGA,2007,64.17
UGA,2008,62.24
UGA,2009,60.83
UGA,2010,59.48
UGA,2011,58.08
UGA,2012,56.93
UGA,2013,55.96
UGA,2014,54.69
UGA,2015,53.2
UGA,2016,51.93
UGA,2017,50.09
UGA,2018,49.27
UGA,2019,48.25
UKR,1990,156.85
UKR,1991,165.45
UKR,1992,174.66
UKR,1993,181.48
UKR,1994,189.19
UKR,1995,203.2
UKR,1996,197.78
UKR,1997,187.72
UKR,1998,174
UKR,1999,178.29
UKR,2000,183.35
UKR,2001,178.18
UKR,2002,180.14
UKR,2003,177.91
UKR,2004,180.85
UKR,2005,182.27
UKR,2006,171.43
UKR,2007,175.43
UKR,2008,174.76
UKR,2009,154.06
UKR,2010,147.73
UKR,2011,141.88
UKR,2012,141.67
UKR,2013,140.45
UKR,2014,130.88
UKR,2015,163.83
UKR,2016,156.55
UKR,2017,153.51
UKR,2018,155.11
UKR,2019,152.17
ARE,1990,128.01
ARE,1991,129.59
ARE,1992,131.35
ARE,1993,133.29
ARE,1994,138.76
ARE,1995,139.99
ARE,1996,141.31
ARE,1997,141.74
ARE,1998,140.51
ARE,1999,140.35
ARE,2000,146.15
ARE,2001,144.51
ARE,2002,142.18
ARE,2003,139.73
ARE,2004,140.23
ARE,2005,139.12
ARE,2006,134.85
ARE,2007,124
ARE,2008,120.97
ARE,2009,120.18
ARE,2010,119.4
ARE,2011,118.54
ARE,2012,117.4
ARE,2013,114.64
ARE,2014,107.55
ARE,2015,105.18
ARE,2016,102.66
ARE,2017,100.13
ARE,2018,97.51
ARE,2019,95.01
GBR,1990,195.34
GBR,1991,190.9
GBR,1992,186.59
GBR,1993,184.86
GBR,1994,177.98
GBR,1995,174.84
GBR,1996,169.71
GBR,1997,164.19
GBR,1998,160.28
GBR,1999,156.5
GBR,2000,149.1
GBR,2001,142.67
GBR,2002,139.36
GBR,2003,135.62
GBR,2004,129.14
GBR,2005,123.93
GBR,2006,119.52
GBR,2007,115.38
GBR,2008,111.83
GBR,2009,106.8
GBR,2010,102.93
GBR,2011,99.7
GBR,2012,97.38
GBR,2013,95.66
GBR,2014,92.91
GBR,2015,92.1
GBR,2016,90.89
GBR,2017,89.68
GBR,2018,90.47
GBR,2019,90.23
USA,1990,160.05
USA,1991,157.13
USA,1992,153.85
USA,1993,153.91
USA,1994,151.78
USA,1995,150.17
USA,1996,146.6
USA,1997,142.94
USA,1998,140.49
USA,1999,139.22
USA,2000,136.52
USA,2001,133.82
USA,2002,131.27
USA,2003,127.59
USA,2004,122.5
USA,2005,119.92
USA,2006,116.39
USA,2007,112.64
USA,2008,110.27
USA,2009,107.13
USA,2010,103.62
USA,2011,101.96
USA,2012,99.69
USA,2013,97.75
USA,2014,96.07
USA,2015,94.7
USA,2016,93.89
USA,2017,92.24
USA,2018,92.63
USA,2019,92.49
VIR,1990,61.3
VIR,1991,59.89
VIR,1992,59.47
VIR,1993,59.49
VIR,1994,59.91
VIR,1995,57.75
VIR,1996,57.42
VIR,1997,56.26
VIR,1998,55.54
VIR,1999,55.95
VIR,2000,55.18
VIR,2001,55
VIR,2002,54.29
VIR,2003,53.87
VIR,2004,53.65
VIR,2005,53.37
VIR,2006,54.98
VIR,2007,64.56
VIR,2008,64.55
VIR,2009,64.37
VIR,2010,64.25
VIR,2011,63.85
VIR,2012,63.55
VIR,2013,62.96
VIR,2014,62.38
VIR,2015,62.17
VIR,2016,60.76
VIR,2017,59.99
VIR,2018,59.11
VIR,2019,58.13
URY,1990,135.99
URY,1991,130.5
URY,1992,131.59
URY,1993,132.35
URY,1994,129.4
URY,1995,129.22
URY,1996,126.8
URY,1997,123.97
URY,1998,125.02
URY,1999,123.95
URY,2000,120.3
URY,2001,118.34
URY,2002,118.1
URY,2003,118.1
URY,2004,115.98
URY,2005,113.44
URY,2006,110.08
URY,2007,112.32
URY,2008,107.39
URY,2009,105.02
URY,2010,104.15
URY,2011,103.69
URY,2012,101.98
URY,2013,99.45
URY,2014,96.55
URY,2015,95.65
URY,2016,93.8
URY,2017,93.22
URY,2018,92.26
URY,2019,91.58
UZB,1990,81.73
UZB,1991,82.81
UZB,1992,85.42
UZB,1993,91.92
UZB,1994,97.48
UZB,1995,100.9
UZB,1996,103.44
UZB,1997,100.24
UZB,1998,98.53
UZB,1999,98.11
UZB,2000,102.51
UZB,2001,104.62
UZB,2002,107.8
UZB,2003,111.24
UZB,2004,113.62
UZB,2005,119.36
UZB,2006,116.14
UZB,2007,115.55
UZB,2008,116.61
UZB,2009,115.47
UZB,2010,116.78
UZB,2011,119.69
UZB,2012,121.63
UZB,2013,121.29
UZB,2014,121.78
UZB,2015,121.65
UZB,2016,118.87
UZB,2017,116.58
UZB,2018,113.83
UZB,2019,109.83
VUT,1990,191.73
VUT,1991,192.48
VUT,1992,192.67
VUT,1993,191.55
VUT,1994,191.82
VUT,1995,187.62
VUT,1996,186
VUT,1997,183.39
VUT,1998,180.67
VUT,1999,179.31
VUT,2000,173.16
VUT,2001,172.05
VUT,2002,165.15
VUT,2003,160.28
VUT,2004,158.95
VUT,2005,161.43
VUT,2006,161.72
VUT,2007,162.73
VUT,2008,163.04
VUT,2009,161.92
VUT,2010,160.85
VUT,2011,161.44
VUT,2012,160
VUT,2013,158.6
VUT,2014,156.96
VUT,2015,155
VUT,2016,153.02
VUT,2017,151.01
VUT,2018,149.34
VUT,2019,147.67
VEN,1990,109.48
VEN,1991,107.8
VEN,1992,105.01
VEN,1993,102.81
VEN,1994,102.66
VEN,1995,98.36
VEN,1996,91.57
VEN,1997,85.22
VEN,1998,85.18
VEN,1999,82.49
VEN,2000,79.9
VEN,2001,78.83
VEN,2002,78.54
VEN,2003,79.65
VEN,2004,73.77
VEN,2005,72.5
VEN,2006,74.05
VEN,2007,74.19
VEN,2008,74.08
VEN,2009,71.39
VEN,2010,64.35
VEN,2011,62.65
VEN,2012,62.41
VEN,2013,59.31
VEN,2014,57.11
VEN,2015,56.16
VEN,2016,56.46
VEN,2017,56.64
VEN,2018,56.57
VEN,2019,58.88
VNM,1990,130.32
VNM,1991,130.97
VNM,1992,131.38
VNM,1993,131.5
VNM,1994,131.48
VNM,1995,131.37
VNM,1996,131.29
VNM,1997,131.31
VNM,1998,131.38
VNM,1999,131.47
VNM,2000,131.57
VNM,2001,132.16
VNM,2002,132.61
VNM,2003,132.93
VNM,2004,133.13
VNM,2005,133.04
VNM,2006,132.29
VNM,2007,131.8
VNM,2008,130.73
VNM,2009,129.36
VNM,2010,127.43
VNM,2011,125.66
VNM,2012,123.51
VNM,2013,121.46
VNM,2014,119.41
VNM,2015,117.12
VNM,2016,115.07
VNM,2017,113.19
VNM,2018,111.5
VNM,2019,109.89
OWID_WRL,1990,155.89
OWID_WRL,1991,154.93
OWID_WRL,1992,154.47
OWID_WRL,1993,155.12
OWID_WRL,1994,154.17
OWID_WRL,1995,152.27
OWID_WRL,1996,149.63
OWID_WRL,1997,147.26
OWID_WRL,1998,144.84
OWID_WRL,1999,143.09
OWID_WRL,2000,141.47
OWID_WRL,2001,139.12
OWID_WRL,2002,137.34
OWID_WRL,2003,134.93
OWID_WRL,2004,131.35
OWID_WRL,2005,128.95
OWID_WRL,2006,124.21
OWID_WRL,2007,120.86
OWID_WRL,2008,118.85
OWID_WRL,2009,115.74
OWID_WRL,2010,113.42
OWID_WRL,2011,110.66
OWID_WRL,2012,108.07
OWID_WRL,2013,105.64
OWID_WRL,2014,103.27
OWID_WRL,2015,101.61
OWID_WRL,2016,99.79
OWID_WRL,2017,97.79
OWID_WRL,2018,96.59
OWID_WRL,2019,95.61
YEM,1990,176.59
YEM,1991,174.42
YEM,1992,172.85
YEM,1993,171.31
YEM,1994,170.03
YEM,1995,168.43
YEM,1996,166.14
YEM,1997,164
YEM,1998,161.07
YEM,1999,159.92
YEM,2000,157.95
YEM,2001,155.22
YEM,2002,153.8
YEM,2003,151.87
YEM,2004,150.21
YEM,2005,148.46
YEM,2006,147.06
YEM,2007,145.23
YEM,2008,144.44
YEM,2009,141.98
YEM,2010,138.8
YEM,2011,137.95
YEM,2012,136.5
YEM,2013,135.37
YEM,2014,133.56
YEM,2015,134.14
YEM,2016,134.19
YEM,2017,135.32
YEM,2018,136.72
YEM,2019,137.3
ZMB,1990,112.22
ZMB,1991,115.23
ZMB,1992,117.56
ZMB,1993,119.77
ZMB,1994,121.89
ZMB,1995,124.16
ZMB,1996,125.32
ZMB,1997,125.46
ZMB,1998,125.35
ZMB,1999,124.54
ZMB,2000,123.81
ZMB,2001,121.51
ZMB,2002,119.69
ZMB,2003,117.61
ZMB,2004,115.2
ZMB,2005,112.51
ZMB,2006,110.26
ZMB,2007,106.44
ZMB,2008,103.17
ZMB,2009,99.92
ZMB,2010,98.27
ZMB,2011,96.22
ZMB,2012,93
ZMB,2013,89.87
ZMB,2014,87.33
ZMB,2015,85.41
ZMB,2016,83.34
ZMB,2017,81.84
ZMB,2018,80.09
ZMB,2019,78.32
ZWE,1990,146.73
ZWE,1991,142.73
ZWE,1992,143.45
ZWE,1993,143.36
ZWE,1994,144.75
ZWE,1995,148.01
ZWE,1996,147.76
ZWE,1997,149.17
ZWE,1998,151.57
ZWE,1999,152.86
ZWE,2000,155.84
ZWE,2001,155.21
ZWE,2002,156.39
ZWE,2003,156.56
ZWE,2004,157.84
ZWE,2005,157.75
ZWE,2006,157.66
ZWE,2007,157.9
ZWE,2008,160.23
ZWE,2009,159.54
ZWE,2010,158
ZWE,2011,154.4
ZWE,2012,150.48
ZWE,2013,146.63
ZWE,2014,144.08
ZWE,2015,142.6
ZWE,2016,140.49
ZWE,2017,138.1
ZWE,2018,135.94
ZWE,2019,134.16
